Symbol,Security,GICS Sector,GICS Sub-Industry,Founded,Date added,market_cap,percent_change,%_of_total_market_cap
GNRC,Generac,Industrials,Electrical Components & Equipment,1959,2021-03-22,8002746078.65558,-1.0808105952178428,0.01210333337194214
GD,General Dynamics,Industrials,Aerospace & Defense,1899,1957-03-04,90568767406.56064,-0.82776571587283,0.13697597977413825
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,1856,1957-03-04,24466962423.83032,-0.3642553177380611,0.0370037734427466
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,1908,2013-06-06,77422970345.67557,-1.226772882020632,0.11709430881969526
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,1925,1973-12-31,17105026609.638346,-0.8626942718335522,0.025869599929524905
GILD,Gilead Sciences,Health Care,Biotechnology,1987,2004-07-01,152296645571.64157,-0.35720282539061005,0.23033307000685918
GPN,Global Payments,Financials,Transaction & Payment Processing Services,2000,2016-04-25,21672909526.971333,-2.408266412193179,0.03277805475354309
GL,Globe Life,Financials,Life & Health Insurance,1900,1989-04-30,11307055844.65892,-1.1310717805945114,0.017100763287751886
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,1997,2024-06-24,17178755276.101648,-1.5862943932059663,0.025981106982291974
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,1869,2002-07-22,266091851205.4553,-0.6128290874118387,0.40243665749768404
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,1919,1957-03-04,24094535016.205,-0.8072992070343608,0.03644051515277538
HIG,Hartford (The),Financials,Property & Casualty Insurance,1810,1957-03-04,38432458289.69152,-0.7490588544829783,0.05812515484204171
HAS,Hasbro,Consumer Discretionary,Leisure Products,1923,1984-09-30,11507635164.361948,-0.8104489945386196,0.01740411895467203
HCA,HCA Healthcare,Health Care,Health Care Facilities,1968,2015-01-27,109242203240.81058,-1.3523273215567098,0.16521763793499122
DOC,Healthpeak Properties,Real Estate,Health Care REITs,1985,2008-03-31,11109844719.601686,-0.6180518888736194,0.01680250167008171
HSIC,Henry Schein,Health Care,Health Care Distributors,1932,2015-03-17,9165466642.478197,-1.1250661733178005,0.01386182907629689
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,1894,1957-03-04,36902834988.521126,-0.11526796808443279,0.05581175634537641
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015,2015-11-02,32055487071.0799,-0.2077242945345705,0.048480639346542835
HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1919,2017-06-19,67559412379.80388,-1.0949257156547205,0.10217668815285584
HOLX,Hologic,Health Care,Health Care Equipment,1985,2016-03-30,16616154287.191376,-0.0670821721809188,0.0251302306384421
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,1978,1988-03-31,342555522339.7874,-0.6496318638226123,0.5180801245632846
HON,Honeywell,Industrials,Industrial Conglomerates,1906,1957-03-04,131465238430.16197,-0.6467734103245802,0.19882770137940167
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,1891,2009-03-04,12873100387.08099,-1.1676313150231394,0.019469245179586335
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1993,2007-03-20,12350300462.473104,-1.1705740555727377,0.018678563866926415
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,1888,2016-10-21,82520551624.85439,-1.3425693272269785,0.12480387813578649
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",1939 (2015),1974-12-31,20825158336.143646,-2.7074189616277264,0.03149591794972585
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,1888,2023-10-18,23602115227.262882,-0.5597725268126394,0.03569578068214114
HUM,Humana,Health Care,Managed Health Care,1961,2012-12-10,30805542432.254467,-1.1271889780940207,0.046590226166931176
HBAN,Huntington Bancshares,Financials,Regional Banks,1866,1997-08-28,27322836736.943977,-0.6868857275399863,0.041322990688958124
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,2011,2018-01-03,13344833504.888474,-0.5585132466077775,0.020182693179971824
IBM,IBM,Information Technology,IT Consulting & Other Services,1911,1957-03-04,276877939180.4593,-1.9334535917589502,0.4187495102681546
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,1988,2019-08-09,13347917715.948084,-0.7474342850401838,0.020187357733148573
IDXX,Idexx Laboratories,Health Care,Health Care Equipment,1983,2017-01-05,54125577496.442406,-0.8485722190749889,0.08185938950825555
ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,1912,1986-02-28,71796453065.87466,-1.1716548249108762,0.10858477800475981
INCY,Incyte,Health Care,Biotechnology,1991,2017-02-28,19390791959.63245,-0.14154990785487442,0.029326585790265883
IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,1859,2020-03-03,31486191057.657955,-1.7730939592318842,0.04761963746418386
PODD,Insulet Corporation,Health Care,Health Care Equipment,2000,2023-03-15,20008373809.233578,-0.972026811409064,0.030260615051811417
INTC,Intel,Information Technology,Semiconductors,1968,1976-12-31,176012999840.64844,-1.0723799446735933,0.2662016255331262
IBKR,Interactive Brokers,Financials,Investment Banking & Brokerage,1977,2025-08-28,109322982793.55235,-1.061542217548077,0.16533980873072318
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,2000,2007-09-26,92709646920.35938,-0.7354724940600517,0.14021384065463996
IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,1958 (1889),1976-03-31,17271186549.86049,-0.7949373076717026,0.026120899812065775
IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,1898,1957-03-04,20799427252.498558,-0.8557768852386769,0.03145700232247529
INTU,Intuit,Information Technology,Application Software,1983,2000-12-05,184078696669.27692,-1.1136328098863575,0.27840016546359797
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,1995,2008-06-02,203026748170.06808,-1.0949512735598175,0.307057151679176
IVZ,Invesco,Financials,Asset Management & Custody Banks,1935,2008-08-21,11715469001.711239,-0.7180598385601608,0.01771844633613395
INVH,Invitation Homes,Real Estate,Single-Family Residential REITs,2012,2022-09-19,17035842514.61432,-0.6080049159934325,0.025764966075360114
IQV,IQVIA,Health Care,Life Sciences Tools & Services,1982,2017-08-29,38387321135.118645,-1.0013609534233325,0.058056889521127246
IRM,Iron Mountain,Real Estate,Other Specialized REITs,1951,2009-01-06,24519148732.540977,-0.4918469998888906,0.03708269988694065
JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,1961,2015-07-01,18504732233.7163,-0.9530657519947984,0.027986511252749573
JBL,Jabil,Information Technology,Electronic Manufacturing Services,1966,2023-12-18,24357771691.79061,-1.5330150449006508,0.03683863364972883
JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,1976,2018-11-13,13259945723.040554,-1.1216512002106052,0.020054309108702793
J,Jacobs Solutions,Industrials,Construction & Engineering,1947,2007-10-26,15729514763.338417,-1.1049691657176917,0.023789279215960482
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,1886,1973-06-30,498603623641.78406,0.01932883158134916,0.7540868869362769
JCI,Johnson Controls,Industrials,Building Products,1885,2010-08-27,78362661239.6126,-0.9839609867568753,0.11851549500305207
JPM,JPMorgan Chase,Financials,Diversified Banks,2000 (1799 / 1871),1975-06-30,873228436311.3514,-0.371043762235506,1.3206685268604155
KVUE,Kenvue,Consumer Staples,Personal Care Products,2022 (Johnson & Johnson spinoff),2023-08-25,33049358377.67442,-0.4616267977971609,0.04998376785196981
KDP,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1981,2022-06-21,37741437618.683876,-0.49733841488700475,0.05708005688867596
KEY,KeyCorp,Financials,Regional Banks,1825,1994-03-01,22557859912.03354,-0.4341541465281745,0.03411645152669621
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,2014 (1939),2018-11-06,34911521548.31349,-1.368861774002966,0.052800098824573136
KMB,Kimberly-Clark,Consumer Staples,Household Products,1872,1957-03-04,33484696960.279907,-0.6694893248192385,0.05064217284734962
KIM,Kimco Realty,Real Estate,Retail REITs,1958,2006-04-04,13726745443.214699,-0.44204395820171133,0.020760295850712
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,1997,2012-05-25,61158659378.7699,-0.3263239769284121,0.09249620514845344
KKR,KKR & Co.,Financials,Asset Management & Custody Banks,1976,2024-06-24,118036534895.76122,-0.9017382137893479,0.1785181633742755
KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,1975/1977 (1997),1997-09-30,160007229043.755,-2.2972755838472807,0.24199453737542698
KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,2015 (1869),2015-07-06,28703647562.090946,-0.7368002575818474,0.04341132556502205
KR,Kroger,Consumer Staples,Food Retail,1883,1957-03-04,41404134959.571335,-0.31908226222988406,0.06261951128615127
LHX,L3Harris,Industrials,Aerospace & Defense,"2019 (L3 1997, Harris 1895)",2008-09-22,54925420592.929924,-0.6430412186126343,0.0830690702287091
LH,Labcorp,Health Care,Health Care Services,1978,2004-11-01,20848127123.89984,-0.8653741565670975,0.03153065588750749
LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,1980,2012-06-29,215863500117.465,-1.4961480732990857,0.326471423568504
LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,2016 (1950),2018-12-03,5837475319.16109,-0.14303068462402407,0.008828583231789897
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,1988,2019-10-03,44681262831.293465,-0.015364264923055034,0.06757583137229345
LDOS,Leidos,Industrials,Diversified Support Services,1969,2019-08-09,23144838165.093414,-1.6089512456114858,0.03500419598454079
LEN,Lennar,Consumer Discretionary,Homebuilding,1954,2005-10-04,25388613719.780334,-1.0491831208916456,0.038397676582734706
LII,Lennox International,Industrials,Building Products,1895,2024-12-23,17055647762.015802,-1.4450974998564552,0.025794919482535345
LLY,Lilly (Eli),Health Care,Pharmaceuticals,1876,1970-12-31,963404250716.6948,-0.46954816291386897,1.4570502054876109
LIN,Linde plc,Materials,Industrial Gases,1879,1992-07-01,199938333974.5763,-0.4598867238984077,0.30238624169011946
LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,2010,2019-12-23,33089816584.366127,-1.1034744800479335,0.05004495674368371
LMT,Lockheed Martin,Industrials,Aerospace & Defense,1995,1957-03-04,112920044732.47386,-0.8872923303823003,0.17077999630863586
L,Loews Corporation,Financials,Multi-line Insurance,1959,1995-05-31,21844072798.035175,-0.828707846859756,0.03303692166127157
LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,1904/1946/1959,1984-02-29,135279052009.34966,-0.8306559233945768,0.2045957036018467
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1998,2023-10-18,24644011467.64378,-1.3575737576349174,0.03727154197862121
LYB,LyondellBasell,Materials,Specialty Chemicals,2007,2012-09-05,13937099295.298613,-0.8245547677730949,0.021078434496224478
MTB,M&T Bank,Financials,Regional Banks,1856,2004-02-23,31485137505.306522,-1.0169527355361412,0.047618044074213856
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,2009 (1887),2011-07-01,49442828583.99761,-0.7264084899294978,0.07477721163738897
MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1927,1998-05-29,84217076835.52841,-1.1785730325085986,0.12736969866749848
MRSH,Marsh McLennan,Financials,Insurance Brokers,1905,1987-08-31,91206091292.06349,-0.9820646519516321,0.13793986684194315
MLM,Martin Marietta Materials,Materials,Construction Materials,1993,2014-07-02,37550843208.20136,-1.3873507336988173,0.056791802373759984
MAS,Masco,Industrials,Building Products,1929,1981-06-30,13286216202.084887,-1.1526447024072524,0.0200940405162208
MA,Mastercard,Financials,Transaction & Payment Processing Services,1966,2008-07-18,515308266037.25745,-1.1326175650469075,0.7793509467707803
MTCH,Match Group,Communication Services,Interactive Media & Services,1986,2021-09-20,7724210844.564534,0.40423786367686554,0.011682077372951075
MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,1889,2003-03-20,18279067416.500412,-0.5403077226113607,0.027645216341448182
MCD,McDonald's,Consumer Discretionary,Restaurants,1940,1970-06-30,218098913977.8161,-0.7791429101046642,0.32985225796086975
MCK,McKesson Corporation,Health Care,Health Care Distributors,1833,1999-01-13,102031274814.36594,-0.8509348043799417,0.1543118476214323
MDT,Medtronic,Health Care,Health Care Equipment,1949,1986-10-31,123208098406.1079,-0.6207387552074206,0.1863396232337657
MRK,Merck & Co.,Health Care,Pharmaceuticals,1891,1957-03-04,262916678593.70578,-0.754285725795267,0.3976345342945047
META,Meta Platforms,Communication Services,Interactive Media & Services,2004,2013-12-23,1663775102299.202,-0.8799437261277114,2.5162893488240385
MET,MetLife,Financials,Life & Health Insurance,1868,2000-12-11,52497155309.85737,-1.0528908883721446,0.07939656782170058
MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,1945,2016-09-06,28718974138.4875,-1.4232992284122306,0.04343450544124889
MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,1986,2017-07-26,9980249679.38934,-0.6534110175894624,0.015094104925688289
MCHP,Microchip Technology,Information Technology,Semiconductors,1989,2007-09-07,34437270899.03112,-1.484228633183596,0.05208284331581297
MU,Micron Technology,Information Technology,Semiconductors,1978,1994-09-27,321231588245.4859,-2.4672798756895995,0.48582985939080614
MSFT,Microsoft,Information Technology,Systems Software,1975,1994-06-01,3594827663812.1167,-0.7918305945161889,5.43680846576446
MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,1977,2016-12-02,16486355533.67473,-0.7147432224308483,0.024933923324723307
MRNA,Moderna,Health Care,Biotechnology,2010,2021-07-21,11522735246.918285,-3.025320884282205,0.017426956282175228
MOH,Molina Healthcare,Health Care,Managed Health Care,1980,2022-03-02,9405867462.024391,1.6875598044199882,0.0142254106810683
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,"2005 (Molson 1786, Coors 1873)",1976-06-30,9231241801.843239,-0.256407978292742,0.013961307264604154
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,2012,2012-10-02,69653092813.53947,-0.8838142701141339,0.10534316526143249
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,1997,2021-02-12,43420988781.47013,-1.7336142090985698,0.06566979601704175
MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2012 (1935),2012-06-28,74908212104.57176,-0.9559558947886734,0.11329099467692898
MCO,Moody's Corporation,Financials,Financial Exchanges & Data,1909,1998-07-01,91625359915.09084,-0.9500715262209162,0.1385739676702113
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,1935,1993-07-29,282150086214.8025,-0.8655366517251302,0.4267230924005108
MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,2004 (1865 / 1909),2011-09-26,7646355901.402618,-0.2484449974746388,0.011564329749512724
MSI,Motorola Solutions,Information Technology,Communications Equipment,1928 (2011),1957-03-04,63862601406.249214,-0.1614822923490809,0.09658564038172592
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,1969,2018-04-04,44386754268.21667,-1.4632923196650924,0.0671304173500596
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,1971,2008-10-22,55732733085.97781,-1.0694673543431015,0.08429004764604256
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",1992,1999-06-25,21273328696.4573,-1.2267160483281434,0.032173729693967874
NFLX,Netflix,Communication Services,Movies & Entertainment,1997,2010-12-20,397291429556.3352,-0.021322929544354784,0.6008625752303768
NEM,Newmont,Materials,Gold,1921,1969-06-30,109680202587.31268,-1.973298767118014,0.165880067063106
NWSA,News Corp (Class A),Communication Services,Publishing,2013 (News Corporation 1980),2013-08-01,15241946958.6596,-1.0231093469480974,0.023051882874323075
NWS,News Corp (Class B),Communication Services,Publishing,2013 (News Corporation 1980),2015-09-18,16486955452.451433,-0.9692543943444564,0.02493483064039709
NEE,NextEra Energy,Utilities,Multi-Utilities,1984 (1925),1976-06-30,167191892874.2676,-0.31044331775684997,0.2528606051790724
NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1964,1988-11-30,94315221484.25851,4.118320827455797,0.14264210765316587
NI,NiSource,Utilities,Multi-Utilities,1912,2000-11-02,19762191222.332226,-0.6896573621617405,0.029888289116395166
NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,1935,2022-02-15,13421648244.429657,-1.4469642322260536,0.020298867602027464
NSC,Norfolk Southern,Industrials,Rail Transportation,1881/1894 (1980),1957-03-04,64784906874.633125,-0.47912316054028875,0.09798053289048474
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,1889,1998-01-30,26042330364.903484,-1.1148979153576342,0.039386356019636484
NOC,Northrop Grumman,Industrials,Aerospace & Defense,"1994 (Northrop 1939, Grumman 1930)",1957-03-04,81644369937.63608,-0.7588257820603999,0.12347874311956022
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2011 (1966),2017-10-13,10161347546.02418,-0.49041733773931145,0.015367996891181866
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,1992,2010-01-29,30801922471.43106,-0.7417485737982146,0.04658475134713702
NUE,Nucor,Materials,Steel,1940,1985-04-30,37329136571.29064,-0.6880204852766719,0.05645649380456027
NVDA,Nvidia,Information Technology,Semiconductors,1993,2001-11-30,4540715812541.952,-0.5545448029029615,6.867367361938966
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,1980,2019-09-26,20150681815.14361,-0.469895387917425,0.03047584132790423
NXPI,NXP Semiconductors,Information Technology,Semiconductors,1953,2021-03-22,54723992992.2597,-1.3273925928073655,0.08276443162375267
ORLY,O’Reilly Automotive,Consumer Discretionary,Automotive Retail,1957,2009-03-27,77166603115.05167,-0.2842485325906177,0.11670657965430807
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,1920,1957-03-04,40511854555.52802,-0.8200679211187569,0.061270028610424326
ODFL,Old Dominion,Industrials,Cargo Ground Transportation,1934,2019-12-09,32954366568.65647,-1.5755411118581988,0.049840102475004464
OMC,Omnicom Group,Communication Services,Advertising,1986,1997-12-31,25625140740.04261,0.02476977856422796,0.03875539946305223
ON,ON Semiconductor,Information Technology,Semiconductors,1999,2022-06-21,22145942196.277508,-0.16592947972496203,0.03349346819240033
OKE,Oneok,Energy,Oil & Gas Storage & Transportation,1906,2010-03-15,46287064609.03226,-0.4334864483163295,0.07000444200846835
ORCL,Oracle Corporation,Information Technology,Application Software,1977,1989-08-31,558525349095.7664,-1.1662740323504197,0.8447123562768432
OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,"2020 (1853, United Technologies spinoff)",2020-04-03,34282713205.56684,-0.7499189252237001,0.05184909064256673
PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,1905,1980-12-31,57515131529.78355,-1.3067744774748244,0.08698574264310734
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,1959,2017-07-26,18556323905.64245,-0.9747425491410172,0.028064538369741758
PLTR,Palantir Technologies,Information Technology,Application Software,2003,2024-09-23,423655795651.44763,-1.7086907766339028,0.6407359772917203
PANW,Palo Alto Networks,Information Technology,Systems Software,2005,2023-06-20,128387390586.5822,-1.4182547865721353,0.19417277191483753
PSKY,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,2025 (Paramount Pictures 1912),1994-09-30,14782438569.276848,-0.8142161990227202,0.02235692352296528
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,1917,1985-11-30,111227181747.084,-1.109334316319663,0.1682197145173839
PAYX,Paychex,Industrials,Human Resource & Employment Services,1971,1998-10-01,40268970261.91227,-1.0671127004019714,0.06090269100561381
PAYC,Paycom,Industrials,Human Resource & Employment Services,1998,2020-01-28,8965050893.326395,-0.7226536451746077,0.013558720793073777
PYPL,PayPal,Financials,Transaction & Payment Processing Services,1998,2015-07-20,55774992402.50961,-1.2182697539681566,0.08435396053182297
PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,1966,2012-10-01,17071802614.940006,-1.5503870377898097,0.025819352042133578
PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,1898,1957-03-04,196489988914.3487,-0.4439507307092648,0.2971709731516435
PFE,Pfizer,Health Care,Pharmaceuticals,1849,1957-03-04,141574124584.7588,-0.3601446715173924,0.21411635579196928
PCG,PG&E Corporation,Utilities,Multi-Utilities,1905,2022-10-03,35320420280.82559,0.2495259292910315,0.053418516256079344
PM,Philip Morris International,Consumer Staples,Tobacco,2008 (1847),2008-03-31,249684826901.98996,-0.9570874226401993,0.3776227145292776
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2012 (1917),2012-05-01,52148190646.74031,-0.40136174919713513,0.07886879452848088
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,1985,1999-10-04,10616538122.306185,-0.6273864828432221,0.01605642599268762
PNC,PNC Financial Services,Financials,Diversified Banks,1845,1988-04-30,82017730508.72726,-1.1039523633121622,0.12404341272364873
POOL,Pool Corporation,Consumer Discretionary,Distributors,1993,2020-10-07,8536494353.9684305,-1.0040278922757393,0.012910572943123918
PPG,PPG Industries,Materials,Specialty Chemicals,1883,1957-03-04,23125222343.685925,-1.1766987047763557,0.03497452906477027
PPL,PPL Corporation,Utilities,Electric Utilities,1920,2001-10-01,25905667563.82259,-0.8774451096080266,0.03917966753736198
PFG,Principal Financial Group,Financials,Life & Health Insurance,1879,2002-07-22,19650404262.329895,-0.7761557137942111,0.02971922279462934
PG,Procter & Gamble,Consumer Staples,Personal Care Products,1837,1957-03-04,335414957548.9103,-0.5137143196714652,0.5072807520380904
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,1937,1997-08-04,125517141222.34026,-0.9783915539228879,0.189831813876861
PLD,Prologis,Real Estate,Industrial REITs,1983,2003-07-17,118579167858.8732,-1.0464234572578248,0.17933884012530552
PRU,Prudential Financial,Financials,Life & Health Insurance,1875,2002-07-22,39727320339.56375,-0.7124682651016241,0.0600835010030026
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,1903,1957-03-04,40082065337.147446,-0.7539248334470529,0.0606200164597701
PTC,PTC Inc.,Information Technology,Application Software,1985,2021-04-20,20809082933.994564,-0.6841097561081694,0.03147160555128335
PSA,Public Storage,Real Estate,Self-Storage REITs,1972,2005-08-19,45532652386.89306,-0.6242120217261125,0.06886347082999103
PHM,PulteGroup,Consumer Discretionary,Homebuilding,1956,1984-04-30,23135111681.470284,-0.7364726465887796,0.03498948567477081
PWR,Quanta Services,Industrials,Construction & Engineering,1997,2009-07-01,62919443936.699524,-1.574128334096454,0.09515921135798823
QCOM,Qualcomm,Information Technology,Semiconductors,1985,1999-07-22,184562964657.554,-1.497259393096472,0.2791325711710726
DGX,Quest Diagnostics,Health Care,Health Care Services,1967,2002-12-12,19316488803.111145,-1.116877163689102,0.02921420988015628
Q,Qnity Electronics,Information Technology,Semiconductor Materials & Equipment,2025,2025-11-03,17102671130.23554,-2.809190037306022,0.02586603750830315
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1967,2007-02-02,21443141712.84947,-1.408023827297023,0.03243055447987121
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,1962,2017-03-20,31605058964.125263,-1.2057862367872978,0.04779941299186627
RTX,RTX Corporation,Industrials,Aerospace & Defense,1922,1957-03-04,245897570338.5425,-0.3315040642147843,0.37189487707174057
O,Realty Income,Real Estate,Retail REITs,1969,2015-04-07,51753622734.07684,-0.6871025390789737,0.07827205099346175
REG,Regency Centers,Real Estate,Retail REITs,1963,2017-03-02,12701356954.611639,-0.8189650967250495,0.019209500837183386
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,1988,2013-05-01,81808526351.99579,-0.2674635395106699,0.12372701287454313
RF,Regions Financial Corporation,Financials,Regional Banks,1971,1998-08-28,23763352371.030453,-0.8052683594874677,0.035939635339502264
RSG,Republic Services,Industrials,Environmental & Facilities Services,1998 (1981),2008-12-05,65972760232.99914,-1.2855821153484663,0.0997770393711327
RMD,ResMed,Health Care,Health Care Equipment,1989,2017-07-26,35158897717.1869,-0.9091684619136975,0.05317422993041121
RVTY,Revvity,Health Care,Health Care Equipment,1937,1985-05-31,11223205490.914305,-0.6979380524053339,0.016973948220179873
HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,2013,2025-09-22,101698257066.82109,-2.0355119413079157,0.15380819240387406
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,1903,2000-03-12,43744377857.46595,-1.1709981297828096,0.0661588888555689
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,1948,2018-10-01,28878656306.361965,-0.67847070220351,0.04367600835691603
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,1981,2009-12-23,47814704765.34701,-1.0997976569076207,0.07231484120175993
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,1982,2009-12-21,58586261052.10607,-0.7219606396397026,0.08860571628287782
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1997,2014-12-05,76065102245.22299,-0.9868649836102087,0.11504067246370278
SPGI,S&P Global,Financials,Financial Exchanges & Data,1917,1957-03-04,159546734563.851,-0.9664718987174278,0.2412980866632043
CRM,Salesforce,Information Technology,Application Software,1999,2008-09-15,252194323337.0239,-0.3798171309507237,0.3814180707295606
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",1988,2025-11-28,34788794744.91563,-1.1822480740399992,0.0526144871107192
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,1989,2017-09-01,20612479741.506104,-0.6828927236429991,0.031174263369326268
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,1926,1957-03-04,57336784866.16735,-0.44098099172433325,0.08671601159025316
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",1979,2012-07-02,59999784196.63846,-1.67451162120719,0.09074352518985561
SRE,Sempra,Utilities,Multi-Utilities,1998,2017-03-17,57625255245.66451,-0.8979632453111208,0.08715229347857859
NOW,ServiceNow,Information Technology,Systems Software,2003,2019-11-21,161637356317.80692,-0.6743132431709671,0.24445993783204872
SHW,Sherwin-Williams,Materials,Specialty Chemicals,1866,1964-06-30,80791467080.83797,-0.6530552056956415,0.12218881494887365
SPG,Simon Property Group,Real Estate,Retail REITs,2003,2002-06-26,69824788280.51659,-0.9206236706342676,0.10560283706094363
SWKS,Skyworks Solutions,Information Technology,Semiconductors,2002,2015-03-12,9507076477.255075,-1.6289159974770682,0.014378478945329499
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,1897,2008-11-06,10435771949.310999,-0.6197933567367586,0.015783035679834103
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,1934,2024-07-08,20192944908.164803,-0.4376982053931608,0.03053975992523786
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,1920,1982-09-30,17975497384.64516,-1.4499405523849869,0.02718609777625032
SOLV,Solventum,Health Care,Health Care Technology,2023,2024-04-01,13743984502.414127,-1.1477117718430432,0.02078636816119875
SO,Southern Company,Utilities,Electric Utilities,1945,1957-03-04,96016341587.16817,-0.422522265469301,0.14521487748852807
LUV,Southwest Airlines,Industrials,Passenger Airlines,1967,1994-07-01,21706008794.344997,0.14538738217951297,0.032828114003637124
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,1843,1982-09-30,11504854343.348896,-1.210272153958924,0.017399913247851163
SBUX,Starbucks,Consumer Discretionary,Restaurants,1971,2000-06-07,95755189169.28703,-1.219942422905975,0.14481991121777077
